Project ID,Description,Url 
12606,Department contact numbers,https://www.gov.kz//uploads/2024/1/26/1ccb7da2f6ea63d552f24276d7a232c4_original.15759.xlsx
1812,Department contact numbers,https://www.gov.kz//uploads/2024/1/26/1ccb7da2f6ea63d552f24276d7a232c4_original.15759.xlsx
1818,,https://www.gov.kz//uploads/2023/10/2/16310ad9f7e192fc4be793446e61af38_original.56320.doc
10684,,https://www.gov.kz//uploads/2023/10/2/16310ad9f7e192fc4be793446e61af38_original.56320.doc
10506,,https://www.gov.kz//uploads/2023/10/2/16310ad9f7e192fc4be793446e61af38_original.56320.doc
10683,,https://www.gov.kz//uploads/2023/10/2/16310ad9f7e192fc4be793446e61af38_original.56320.doc
10678,,https://www.gov.kz//uploads/2023/10/2/16310ad9f7e192fc4be793446e61af38_original.56320.doc
10688,,https://www.gov.kz//uploads/2023/10/2/16310ad9f7e192fc4be793446e61af38_original.56320.doc
1826,Структура  управления,https://www.gov.kz//uploads/2024/3/11/7b5d7ce33ef6a02a11580f2855fb870a_original.14536.docx
4555,Структура  управления,https://www.gov.kz//uploads/2024/3/11/7b5d7ce33ef6a02a11580f2855fb870a_original.14536.docx
1831,,https://www.gov.kz//uploads/2024/1/26/e9ff9b565473086dcdb4b4d18f4e6357_original.39143.docx
1833,,https://www.gov.kz//uploads/2020/9/9/06ddfd48ec9cc97d708239e091b3a83a_original.370456.pdf
1813,,https://www.gov.kz//uploads/2021/10/8/9ad3eae265c7a7000744a304736f7385_original.16080.docx
1835,,https://www.gov.kz//uploads/2022/1/17/66a2973037d6db046eefc9978ba483ab_original.16933.docx
1841,Справочник сотрудников Управления по инспекции труда Карагандинской области,https://www.gov.kz//uploads/2024/2/6/92a4218cbc23d42bdfa63ad1bc82a6e2_original.22996.docx
9298,СПИСОК сотрудников государственного учреждения «Аппарат акима Пресногорьковского сельского округа Узункольского района»,https://www.gov.kz//uploads/2020/12/21/bd568ffe87820b9cca54f0e94065043e_original.15185.docx
1394,Полный список сотрудников Акимата Узункольского района,https://www.gov.kz//uploads/2022/12/1/6f9d7f755a47d0f8543a15ad96584da2_original.165376.doc
1428,,https://www.gov.kz//uploads/2022/12/28/0c7656f54f9d2d4ac6e3c5a002078734_original.21940.docx
4410,,https://www.gov.kz//uploads/2023/8/8/3a7ca4b60541535541a3ac78c8d1dd41_original.19624.docx
4445,,https://www.gov.kz//uploads/2023/8/8/3a7ca4b60541535541a3ac78c8d1dd41_original.19624.docx
4249,,https://www.gov.kz//uploads/2023/8/8/3a7ca4b60541535541a3ac78c8d1dd41_original.19624.docx
4255,,https://www.gov.kz//uploads/2023/8/8/3a7ca4b60541535541a3ac78c8d1dd41_original.19624.docx
5863,,https://www.gov.kz//uploads/2023/8/8/3a7ca4b60541535541a3ac78c8d1dd41_original.19624.docx
5888,,https://www.gov.kz//uploads/2023/8/8/3a7ca4b60541535541a3ac78c8d1dd41_original.19624.docx
4232,,https://www.gov.kz//uploads/2023/8/8/3a7ca4b60541535541a3ac78c8d1dd41_original.19624.docx
5896,,https://www.gov.kz//uploads/2023/8/8/3a7ca4b60541535541a3ac78c8d1dd41_original.19624.docx
5891,,https://www.gov.kz//uploads/2023/8/8/3a7ca4b60541535541a3ac78c8d1dd41_original.19624.docx
5893,,https://www.gov.kz//uploads/2023/8/8/3a7ca4b60541535541a3ac78c8d1dd41_original.19624.docx
4413,,https://www.gov.kz//uploads/2023/8/8/3a7ca4b60541535541a3ac78c8d1dd41_original.19624.docx
4252,,https://www.gov.kz//uploads/2023/8/8/3a7ca4b60541535541a3ac78c8d1dd41_original.19624.docx
4409,,https://www.gov.kz//uploads/2023/8/8/3a7ca4b60541535541a3ac78c8d1dd41_original.19624.docx
1855,,https://www.gov.kz//uploads/2023/8/8/3a7ca4b60541535541a3ac78c8d1dd41_original.19624.docx
1856,,https://www.gov.kz//uploads/2021/4/30/68dac56ced54f305e759caa48b6e41f0_original.31640.docx
3237,,https://www.gov.kz//uploads/2020/8/28/b6b15aadd1e0a26e32beb3d03b7e25be_original.18402.docx
3234,,https://www.gov.kz//uploads/2020/8/28/0775d3fb417da9e4b7e997d3ed6264bc_original.17143.docx
3311,,https://www.gov.kz//uploads/2020/8/28/5ca8ddf58f978f1ceeeba4c7317d81de_original.17723.docx
3236,,https://www.gov.kz//uploads/2020/8/28/48b2653c9691b798e247f53b90e62c3b_original.19614.docx
3241,,https://www.gov.kz//uploads/2020/8/28/cf5b41166ffb27cae12e4c3b67299bad_original.15636.docx
3235,,https://www.gov.kz//uploads/2020/8/28/8a9c7f2522bbc88fb718b685c5fd3af4_original.21339.docx
1871,Телефонные номера сотрудников  Управления сельского хозяйства и земельных отношений Акмолинской области,https://www.gov.kz//uploads/2024/3/20/75d865f34818b715c4f9ca0e29f0d8ab_original.75264.doc
1875,Справочник  сотрудников,https://www.gov.kz//uploads/2020/5/21/b47256195c3cfeadc2643b59a90df055_original.21775.docx
8861,Справочник  сотрудников,https://www.gov.kz//uploads/2020/5/21/b47256195c3cfeadc2643b59a90df055_original.21775.docx
1877,,https://www.gov.kz//uploads/2023/1/6/5edee94bc1e2772faa20d2c5e344e8e7_original.13979.docx
1880,Список сотрудников,https://www.gov.kz//uploads/2020/12/29/8912d707b119b464c1cd28848ac0c4da_original.12395.docx
9847,,https://www.gov.kz//uploads/2023/11/17/01a701126e6d6cd737edddbb199ce1f2_original.18352.docx
9155,,https://www.gov.kz//uploads/2023/11/17/01a701126e6d6cd737edddbb199ce1f2_original.18352.docx
1889,,https://www.gov.kz//uploads/2023/11/17/01a701126e6d6cd737edddbb199ce1f2_original.18352.docx
9161,,https://www.gov.kz//uploads/2023/11/17/01a701126e6d6cd737edddbb199ce1f2_original.18352.docx
9160,,https://www.gov.kz//uploads/2023/11/17/01a701126e6d6cd737edddbb199ce1f2_original.18352.docx
9162,,https://www.gov.kz//uploads/2023/11/17/01a701126e6d6cd737edddbb199ce1f2_original.18352.docx
9167,,https://www.gov.kz//uploads/2023/11/17/01a701126e6d6cd737edddbb199ce1f2_original.18352.docx
9166,,https://www.gov.kz//uploads/2023/11/17/01a701126e6d6cd737edddbb199ce1f2_original.18352.docx
1407,,https://www.gov.kz//uploads/2023/11/17/01a701126e6d6cd737edddbb199ce1f2_original.18352.docx
1895,,https://www.gov.kz//uploads/2020/11/17/b88036d29258cc151ec84c70d2a863e3_original.21426.docx
3245,"Отдел координации, свода и анализа бюджета",https://www.gov.kz//uploads/2020/9/29/a6021f2979e376745944cb646fd6781c_original.16219.docx
9513,Справочник сотрудников,https://www.gov.kz//uploads/2020/5/6/f75f2115700755ec4f633a734c572d2a_original.13457.docx
9508,Справочник сотрудников,https://www.gov.kz//uploads/2020/5/6/f75f2115700755ec4f633a734c572d2a_original.13457.docx
7794,,https://www.gov.kz//uploads/2020/5/20/502f2935e0e95513bcd4918045c172c5_original.49152.doc
1924,,https://www.gov.kz//uploads/2021/3/10/2a3181fa7e302fb2b37142b54db90f10_original.13667.docx
1929,,https://www.gov.kz//uploads/2019/12/6/bf6f2a0daefb78181e2f164385a38cfb_original.19308.docx
1937,,https://www.gov.kz//uploads/2023/1/27/e9bfc26078b52054ebbcba9b8fa285dc_original.20150.docx
7938,,https://www.gov.kz//uploads/2023/1/27/e9bfc26078b52054ebbcba9b8fa285dc_original.20150.docx
7939,,https://www.gov.kz//uploads/2023/1/27/e9bfc26078b52054ebbcba9b8fa285dc_original.20150.docx
7937,,https://www.gov.kz//uploads/2023/1/27/e9bfc26078b52054ebbcba9b8fa285dc_original.20150.docx
7933,,https://www.gov.kz//uploads/2023/1/27/e9bfc26078b52054ebbcba9b8fa285dc_original.20150.docx
7784,,https://www.gov.kz//uploads/2023/1/27/e9bfc26078b52054ebbcba9b8fa285dc_original.20150.docx
7935,,https://www.gov.kz//uploads/2023/1/27/e9bfc26078b52054ebbcba9b8fa285dc_original.20150.docx
1944,Справочник сотрудников,https://www.gov.kz//uploads/2023/1/24/2441dcb303b0c34f9db8275a2560ed7c_original.17069.docx
8502,Справочник сотрудников,https://www.gov.kz//uploads/2023/1/24/2441dcb303b0c34f9db8275a2560ed7c_original.17069.docx
1955,Справочник сотрудников управления,https://www.gov.kz//uploads/2021/8/10/0bcb64a10c77eedfa482aa9f8c734dc2_original.62464.doc
1934,Справочник сотрудников,https://www.gov.kz//uploads/2020/5/4/9ed70d92d97d1e80120b8e0c427d5842_original.17151.docx
1329,,https://www.gov.kz//uploads/2024/2/26/9d1d3e57110d6b18b9b032c31e01cf7c_original.17758.docx
1977,,https://www.gov.kz//uploads/2024/3/14/75a0a0637de1d727187fdd63ae39144c_original.21962.docx
1990,Справочная информация,https://www.gov.kz//uploads/2024/1/5/466a72ca358fa759efe6bb71e84786ca_original.21691.docx
8782,Справочная информация,https://www.gov.kz//uploads/2024/1/5/466a72ca358fa759efe6bb71e84786ca_original.21691.docx
8787,Справочная информация,https://www.gov.kz//uploads/2024/1/5/466a72ca358fa759efe6bb71e84786ca_original.21691.docx
8786,Справочная информация,https://www.gov.kz//uploads/2024/1/5/466a72ca358fa759efe6bb71e84786ca_original.21691.docx
8785,Справочная информация,https://www.gov.kz//uploads/2024/1/5/466a72ca358fa759efe6bb71e84786ca_original.21691.docx
2000,Список сотрудников,https://www.gov.kz//uploads/2023/10/9/19bdcf9c8e17ab515fe815425c32dcd7_original.18315.docx
2018,Контактные данные,https://www.gov.kz//uploads/2023/3/2/6670844b97ac16af3e87d77601c0f646_original.16652.docx
2021,,https://www.gov.kz//uploads/2023/5/31/235b42f049fcd7cafb8828cb446b8b36_original.21236.docx
2060,,https://www.gov.kz//uploads/2023/11/8/eb9e261e6d0d4b9a504d5b4b08dc0db8_original.28052.docx
1345,,https://www.gov.kz//uploads/2024/3/14/aa4ce6e8a0139af505dbd61ac7107380_original.24016.docx
2123,Справочник аппарата   Центральной избирательной комиссии Республики Казахстан,https://www.gov.kz//uploads/2022/4/1/601ff9556a139ad7c6ff506b0af26919_original.436251.pdf
1922,Справочник сотрудников,https://www.gov.kz//uploads/2024/3/4/ffd5b7dab57e5c0e7b7b699cd4698efc_original.452198.docx
1907,Приложение 24 к постановлению акимата Туркестанской области от «5» июля 2018 года №201  Положение о государственном учреждении «Управление образования Туркестанской области»,https://www.gov.kz//uploads/2020/5/1/134a1e2d79f9d6dee8f869e349f7a1ab_original.36332.docx
5955,,https://www.gov.kz//uploads/2023/3/2/7885390497b5d23d1be774c44c2bdeb3_original.15636.docx
10015,Cписок  работников Костанайского районного  маслихата,https://www.gov.kz//uploads/2020/6/1/d485e8e5d2a97554afa7498a75dbd53e_original.12530.docx
7086,Cписок  работников Костанайского районного  маслихата,https://www.gov.kz//uploads/2020/6/1/d485e8e5d2a97554afa7498a75dbd53e_original.12530.docx
7107,Список работников маслихата района Беимбета Майлина,https://www.gov.kz//uploads/2022/11/22/d7d4eff3ef2c21a9b0e0d1c4114e0ec7_original.17537.docx
1400,Дипломатический и административный состав,https://www.gov.kz//uploads/2023/9/8/c9946769bc3963c101b1e5d2c099af4b_original.15792.docx
11208,Справочник организации,https://www.gov.kz//uploads/2020/9/15/4498dcd9ce4d21b9f95d370e5a249f5f_original.68173.docx
11215,Список сотрудников Отдела экономики и финансов Осакаровского района,https://www.gov.kz//uploads/2020/9/21/9192cc36fd57c624293bc9b7ebfbc037_original.15376.docx
11907,Справочник телефонов Департамента государственных доходов по Мангистауской области,https://www.gov.kz//uploads/2024/1/9/1d55500e2a4eae64392cbaa8ae019ed9_original.42864.xlsx
11865,,https://www.gov.kz//uploads/2024/3/19/613007363325296eccf6e5bb06dfcb04_original.216064.doc
11868,Справочник сотрудников,https://www.gov.kz//uploads/2024/1/8/a61cb4ac928782f7315c9705f6cc5801_original.47137.xlsx
11890,Справочник телефонов сотрудников ДГД по Павлодарской области,https://www.gov.kz//uploads/2024/1/6/a8d93140cde2a9c80f2ff498f4c3fe00_original.38427.xlsx
11891,,https://www.gov.kz//uploads/2024/1/9/953279becc252c53d4377d01ea02bcc8_original.63038.xlsx
11908,,https://www.gov.kz//uploads/2023/2/24/b157b0ecc57e857e9952eb3c72eb08d7_original.282088.pdf
2150,,https://www.gov.kz//uploads/2020/11/17/b88036d29258cc151ec84c70d2a863e3_original.21426.docx
48,Телефонный справочник Акимат ЗКО,https://www.gov.kz//uploads/2023/7/20/72f2677799b6df106dd8528e8cd4aeee_original.18229.xlsx
54,Қарағанды облысы әкімдігінің телефондық анықтамасы,https://www.gov.kz//uploads/2023/2/9/b73808dd5bcd8650629333f5206c3456_original.183032.pdf
44,Телефонный справочник акимата Атырауской области,https://www.gov.kz//uploads/2023/2/11/ab71a753ae54ed96f9863caa8bb7a63f_original.53799.docx
2939,,https://www.gov.kz//uploads/2022/4/9/6116843398ddd8d463581d8efea0b02c_original.19784.docx
15826,Контактные данные сотрудников управления,https://www.gov.kz//uploads/2024/2/21/da97201ac021934cc36e956be3526580_original.18214.docx
17979,,https://www.gov.kz//uploads/2021/3/18/c037d99f5940325f3bfe48dfd2408b1e_original.21579.docx
18122,,https://www.gov.kz//uploads/2020/4/10/6a3ea4df49f87ced58fd95e0b8ec77e6_original.7161536.docx
18199,Справочник сотрудников акимата,https://www.gov.kz//uploads/2022/3/5/aaf87cd163ce5f41d41be64c54f5748d_original.13781.docx
13461,Положение о Департаменте государственных доходов по Западно-казахстанской области Комитета государственных доходов Министерства финансов Республики Казахстан.,https://www.gov.kz//uploads/2020/10/20/a58e8b5a91641838fdb89b9a01553d2a_original.6295702.pdf
18929,,https://www.gov.kz//uploads/2021/11/8/da21754eb48478180c2879d563e93390_original.14045.docx
18104,,https://www.gov.kz//uploads/2021/11/8/da21754eb48478180c2879d563e93390_original.14045.docx
18931,,https://www.gov.kz//uploads/2021/11/8/da21754eb48478180c2879d563e93390_original.14045.docx
18932,,https://www.gov.kz//uploads/2021/11/8/da21754eb48478180c2879d563e93390_original.14045.docx
12016,Справочник аппарата акима Алмалинского района,https://www.gov.kz//uploads/2023/12/22/7ea6fa848f0933da1a661058bb856fb6_original.29427.docx
12014,Справочник аппарата акима Алмалинского района,https://www.gov.kz//uploads/2023/12/22/7ea6fa848f0933da1a661058bb856fb6_original.29427.docx
12018,Справочник аппарата акима Алмалинского района,https://www.gov.kz//uploads/2023/12/22/7ea6fa848f0933da1a661058bb856fb6_original.29427.docx
12019,Справочник аппарата акима Алмалинского района,https://www.gov.kz//uploads/2023/12/22/7ea6fa848f0933da1a661058bb856fb6_original.29427.docx
12015,Справочник аппарата акима Алмалинского района,https://www.gov.kz//uploads/2023/12/22/7ea6fa848f0933da1a661058bb856fb6_original.29427.docx
11967,Справочник аппарата акима Алмалинского района,https://www.gov.kz//uploads/2023/12/22/7ea6fa848f0933da1a661058bb856fb6_original.29427.docx
18956,,https://www.gov.kz//uploads/2021/12/8/b76ac4a9e7378b47033c11493cb19608_original.19842.docx
18962,,https://www.gov.kz//uploads/2023/3/10/5891063055d61ab9e670c6bac3d5e9f3_original.27670.docx
7860,,https://www.gov.kz//uploads/2021/11/10/85559cd757010b8da91bfe33513ac57e_original.21265.docx
18961,Список сотрудников Государственное учреждение «Отдел образования по району Алтай» Управления образования Восточно-Казахстанской области,https://www.gov.kz//uploads/2023/10/18/d2042201b419153e2d107ae9a1c598fd_original.16508.docx
18500,Телефонный справочник,https://www.gov.kz//uploads/2023/9/14/ba2845544c285b572176c9efd2a57bba_original.50244.docx
7936,,https://www.gov.kz//uploads/2023/1/27/e9bfc26078b52054ebbcba9b8fa285dc_original.20150.docx
21970,,https://www.gov.kz//uploads/2021/12/3/2305952f436eff5930e531592dbaf0db_original.24083.docx
22252,,https://www.gov.kz//uploads/2021/12/3/2305952f436eff5930e531592dbaf0db_original.24083.docx
22357,,https://www.gov.kz//uploads/2021/12/3/2305952f436eff5930e531592dbaf0db_original.24083.docx
4647,,https://www.gov.kz//uploads/2020/8/25/fc45b3ed899feed05f108e77886ff69c_original.20618.docx
23688,Телефонный справочник ГУ «Управление архитектуры и градостроительства области Жетісу»,https://www.gov.kz//uploads/2024/2/1/a2a40473cd857cfeb4777a294706c055_original.13341.docx
23687,"Справочник сотрудников управления культуры, архивов и документации области Жетісу",https://www.gov.kz//uploads/2024/2/9/51972399804e2a2faff5faf1d1aae756_original.14707.docx
23700,Телефонный справочник ГУ «Управление цифровых технологий»,https://www.gov.kz//uploads/2023/11/1/8d58a06f361dd58c857a7e05308df66f_original.23508.docx
24293,Штатная численность ДГД по области Абай на 05.01.2024г.,https://www.gov.kz//uploads/2024/1/12/173a23c259ee8755e3f3f71cdc2d3ab5_original.23495.xlsx
24307,Телефонный справочник сотрудников ДГД по области Жетісу КГД МФ РК,https://www.gov.kz//uploads/2024/1/30/80873e3190a309deff1528cf40a8fc42_original.18595.xlsx
24338,Справочник РГУ «Главное диспетчерское управление КГД МФ РК»,https://www.gov.kz//uploads/2024/3/26/5283b9c51023bf0759183518f2daf90c_original.23866.xlsx
24396,,https://www.gov.kz//uploads/2024/1/8/07e0fc7869be6b035fc28999c642825a_original.32274423.xlsx
23392,Положение Заречного сельского округа,https://www.gov.kz//uploads/2022/10/20/58275671a747b56e63359b2c3fd3357b_original.55886.docx
23463,Положение Берекенского сельского округа,https://www.gov.kz//uploads/2022/12/26/1a247262ba379dd7855a7dfcf9d66e2f_original.1107179.pdf
25505,,https://www.gov.kz//uploads/2024/1/8/07e0fc7869be6b035fc28999c642825a_original.32274423.xlsx
25510,,https://www.gov.kz//uploads/2024/1/17/5e45e925cca61823c10f3075733636dc_original.21254.docx
25276,,https://www.gov.kz//uploads/2024/1/8/07e0fc7869be6b035fc28999c642825a_original.32274423.xlsx
23607,Положение Таскарасуского сельского округа,https://www.gov.kz//uploads/2022/8/12/bcdb26f6352af6fd5f39f8256c31f3dc_original.65536.doc
13548,,https://www.gov.kz//uploads/2020/6/5/84f7c269c35754df9661d64fa7ef5ae4_original.16929.docx
26139,,https://www.gov.kz//uploads/2021/12/3/2305952f436eff5930e531592dbaf0db_original.24083.docx
23597,Положение Кендалинского сельского округа,https://www.gov.kz//uploads/2023/2/9/9e7816a031f39518eebcbb5a56b6217e_original.19666.docx
27400,Устав KazAID,https://www.gov.kz//uploads/2023/4/28/352c72eb06c8e25268455832920e5d11_original.3072354.pdf
27483,Список контактов,https://www.gov.kz//uploads/2023/12/4/61fd954aa939fcfd3384e3cdc297ec4f_original.141042.pdf
27981,Department contact numbers,https://www.gov.kz//uploads/2024/1/26/1ccb7da2f6ea63d552f24276d7a232c4_original.15759.xlsx
11154,Список сотрудников,https://www.gov.kz//uploads/2023/10/9/19bdcf9c8e17ab515fe815425c32dcd7_original.18315.docx
11213,Список сотрудников,https://www.gov.kz//uploads/2023/10/9/19bdcf9c8e17ab515fe815425c32dcd7_original.18315.docx
23680,,https://www.gov.kz//uploads/2024/2/13/a35edf15a5c929988d8824117c3f10fc_original.45056.xls
31873,,https://www.gov.kz//uploads/2023/11/27/e9d5c9761de2c0e4bf3a8563938fc6cf_original.29470.docx
30624,,https://www.gov.kz//uploads/2024/2/8/b1e6b43dca429f021b116769bb1ad83b_original.3144008.crdownload
32401,Уполномоченный по этике управления,https://www.gov.kz//uploads/2020/9/29/c673db8fa24b56b983b02d957bac3dc3_original.33718.docx
32775,,https://www.gov.kz//uploads/2024/3/11/a3a2fb4dae584575aeba2c871ba5c2d6_original.41727.docx
1368,Справочник руководителей районных организаций,https://www.gov.kz//uploads/2020/5/27/0a94f37dd0182bfb6a76f5aa340a05a7_original.37928.docx
1491,,https://www.gov.kz//uploads/2023/5/18/e49894a4913f47dbb4cf517e018fbcd2_original.47907.docx
5430,"Справочный список сотрудников ГУ «Отдела жилищно-коммунального хозяйства, пассажирского транспорта, автомобильных дорог и жилищной инспекции  Алакольского района»",https://www.gov.kz//uploads/2022/1/21/255fd433308312a6a3a800feea59264f_original.15372.docx
1805,Справочник сотрудников управления,https://www.gov.kz//uploads/2024/2/7/cb73739cdcf05f3a28859eb8cf7e9307_original.22362.docx
6551,,https://www.gov.kz//uploads/2024/1/17/c0d6fb9913a93880341891fbc3221d3f_original.20303.docx
1396,Справочник отделов аппарата акима Федоровского района,https://www.gov.kz//uploads/2022/10/21/b40903461dd4c3a0f5c8663ed14efce6_original.18191.docx
9511,Справочник сотрудников,https://www.gov.kz//uploads/2020/5/6/f75f2115700755ec4f633a734c572d2a_original.13457.docx
1902,Справочник сотрудников,https://www.gov.kz//uploads/2020/5/6/f75f2115700755ec4f633a734c572d2a_original.13457.docx
5984,Структура управления,https://www.gov.kz//uploads/2020/5/24/1f4efcbd2673cb146a0e7b757c96772a_original.15888.docx
1328,Справочник сотрудников,https://www.gov.kz//uploads/2023/8/18/879e5bc977de9e05f27163ca8dc37e5b_original.22785.docx
511,,https://www.gov.kz//uploads/2019/12/2/c301b70ed395989159b3110495039604_original.14757.docx
7,Справочник,https://www.gov.kz//uploads/2024/2/22/374e9c6b92ccede9e18b7fb38f0dd627_original.18571.docx
4480,,https://www.gov.kz//uploads/2019/12/26/a89c1c9723e37a599af6ef81c91af7a5_original.482967.pdf
522,,https://www.gov.kz//uploads/2019/12/10/9b6d95e8c3abd20ad937a44b8592d8b4_original.17251.docx
2780,,https://www.gov.kz//uploads/2019/11/20/c97dbc4885ebce5f3e8a00f08ebe36e5_original.15278.docx
160,,https://www.gov.kz//uploads/2020/3/10/f38f7a14e6d7faa222fabea3f60f737c_original.30390.docx
162,,https://www.gov.kz//uploads/2024/3/20/55f709d20df6686489ee648d3e180e67_original.35076.docx
170,Ақпарат комитетінің анықтамалығы,https://www.gov.kz//uploads/2022/7/29/3aa4e4587e6ec94460f3a31d86134a5c_original.21801.docx
2626,Контактные данные (сотовые номера телефонов) сотрудников Агентства,https://www.gov.kz//uploads/2022/4/20/312e09cf7a9f9500f8e7846a04b00878_original.21873.xlsx
169,Телефонный справочник,https://www.gov.kz//uploads/2024/2/27/8dbf0861886f19ba28b9de4be1104a78_original.23739.docx
5540,,https://www.gov.kz//uploads/2020/9/22/969779872975f2a696c4523c5ab84ea9_original.88719.docx
1079,,https://www.gov.kz//uploads/2022/1/28/f4b9ac549fe049795916c056c4b7fee6_original.1906176.ppt
265,Справочник ЦА Комитета государственных доходов МФ РК,https://www.gov.kz//uploads/2023/10/5/6c3cda4d23890ca002f1253988d91e9d_original.49276.xlsx
519,,https://www.gov.kz//uploads/2020/9/8/5fbb6d4c6216093034c354ab62502f7d_original.22696.docx
2228,"Список сотрудников Департамента цифровизации, информатизации и контроля государственных услуг",https://www.gov.kz//uploads/2022/6/13/991cf2047189037a33a261130ff1601f_original.14419.docx
12131,Список сотрудников Департамента по связям с общественностью,https://www.gov.kz//uploads/2022/6/13/917b638ae82b61b18c8d58486d2d7afa_original.13851.docx
2225,Список сотрудников Департамента административной работы,https://www.gov.kz//uploads/2022/6/13/9fdb0e8fe5915880c9ef0e7ea17608f9_original.15688.docx
2227,Список сотрудников Департамента государственной политики в управлении отходами,https://www.gov.kz//uploads/2022/6/10/81f4902d7f48dde880fbaab5d2b8a2a1_original.15945.docx
2224,Список сотрудников Департамента кадровой работы,https://www.gov.kz//uploads/2022/6/13/e4f19c3fad998944aba0e4cf018803d0_original.16816.docx
3343,Список сотрудников Департамента внутреннего аудита,https://www.gov.kz//uploads/2022/6/10/c313d92626fcd1dba5ff99940c787ffa_original.13299.docx
2229,Список сотрудников Департамента международного сотрудничества,https://www.gov.kz//uploads/2022/6/13/602b53a2eb3b982dbcbada6629c62219_original.14647.docx
2226,Список сотрудников Департамента экологической политики и устойчивого развития,https://www.gov.kz//uploads/2022/6/10/d6bb504545d2d446d1de27d138aaa77d_original.15413.docx
2223,Мемлекеттік активтерді басқару және бюджет саясаты департаментінің қызметкерлерінің тізімі,https://www.gov.kz//uploads/2022/6/13/515fde94664841eff1610daff1e29f0e_original.15935.docx
2217,Список сотрудников Департамента климатической политики и зеленых технологий,https://www.gov.kz//uploads/2022/6/10/af8ea21a5855ce4261f43575b5bf8847_original.15231.docx
2222,Список сотрудников Департамента стратегического планирования и проектного управления,https://www.gov.kz//uploads/2022/6/10/d87151c56e98009a6b86f59a9ed4eee7_original.14787.docx
2221,Список сотрудников Департамента юридической службы,https://www.gov.kz//uploads/2022/6/13/ea04cd658b629453fca59f8a112a81a0_original.15300.docx
6713,положение,https://www.gov.kz//uploads/2020/2/21/35a4b7df6f230f385da06c3663ec43ba_original.6399867.PDF
6720,положение,https://www.gov.kz//uploads/2020/2/21/35a4b7df6f230f385da06c3663ec43ba_original.6399867.PDF
6683,положение,https://www.gov.kz//uploads/2020/2/21/35a4b7df6f230f385da06c3663ec43ba_original.6399867.PDF
6731,положение,https://www.gov.kz//uploads/2020/2/21/35a4b7df6f230f385da06c3663ec43ba_original.6399867.PDF
428,Список сотрудников центрального аппарата Министерства водных ресурсов и ирригаций Республики Казахстан,https://www.gov.kz//uploads/2024/1/29/b97fee6ba7cb8a2416e8ef17d7133290_original.25837.docx
276,Справочник сотрудников,https://www.gov.kz//uploads/2023/1/25/e8e21665c1a35bb600b5d435b461c3ac_original.16984.docx
1271,,https://www.gov.kz//uploads/2021/1/28/a1d85f2aa90232e36eb092786f0b711d_original.25955.docx
1332,"Контактная информация ГУ ""Управление контроля и качества городской среды города Астаны""",https://www.gov.kz//uploads/2024/2/27/2bbf11c2ab68310bdfaf8f0d658f90f1_original.22878.docx
1289,Справочник сотрудников,https://www.gov.kz//uploads/2024/2/27/c7b263e56c4a839b153727ffa3d6aa5b_original.18579.docx
1290,Список и контакты сотрудников Управления пассажирского транспорта и автомобильных дорог города Шымкент,https://www.gov.kz//uploads/2024/2/26/89f439d08881aa6a3c77cb1192915ca2_original.14293.docx
7863,Список и контакты сотрудников Управления пассажирского транспорта и автомобильных дорог города Шымкент,https://www.gov.kz//uploads/2024/2/26/89f439d08881aa6a3c77cb1192915ca2_original.14293.docx
6326,Список сотрудников,https://www.gov.kz//uploads/2024/1/17/454e567064a804591ab4a8b50e85b939_original.13835.docx
6324,Список сотрудников,https://www.gov.kz//uploads/2024/1/17/454e567064a804591ab4a8b50e85b939_original.13835.docx
6325,Список сотрудников,https://www.gov.kz//uploads/2024/1/17/454e567064a804591ab4a8b50e85b939_original.13835.docx
6074,,https://www.gov.kz//uploads/2020/3/27/433beb94b3d3c160c1847790275675ae_original.13910.docx
1323,Список сотрудников,https://www.gov.kz//uploads/2024/1/17/454e567064a804591ab4a8b50e85b939_original.13835.docx
6502,,https://www.gov.kz//uploads/2020/3/27/6dcad7d97cad4b232e5d3f26769965bf_original.13043.docx
1330,Справочник сотрудников,https://www.gov.kz//uploads/2023/11/21/05dc7a00dd66cacb5dae5ead71ec182c_original.16393.docx
1334,"Справочник сотрудников Государственного учреждения ""Управление активов и государственных закупок города Астаны""",https://www.gov.kz//uploads/2024/2/23/24597ada9ac0b440d5d8de522ee200d3_original.20254.docx
1340,,https://www.gov.kz//uploads/2023/1/30/41445d880533dc9c6632e72fd9412aed_original.30964.docx
8318,Справочник сотрудников,https://www.gov.kz//uploads/2023/8/18/879e5bc977de9e05f27163ca8dc37e5b_original.22785.docx
8322,Справочник сотрудников,https://www.gov.kz//uploads/2023/8/18/879e5bc977de9e05f27163ca8dc37e5b_original.22785.docx
8319,Справочник сотрудников,https://www.gov.kz//uploads/2023/8/18/879e5bc977de9e05f27163ca8dc37e5b_original.22785.docx
8320,Справочник сотрудников,https://www.gov.kz//uploads/2023/8/18/879e5bc977de9e05f27163ca8dc37e5b_original.22785.docx
8317,Справочник сотрудников,https://www.gov.kz//uploads/2023/8/18/879e5bc977de9e05f27163ca8dc37e5b_original.22785.docx
13649,Список государственных служащих,https://www.gov.kz//uploads/2024/1/9/a3872371418a35ab16b4dfe070da94bb_original.18877.docx
