id,projects(slug),title,name,url
3707,dep-stat-sko,,Instagram,
3718,kmfk,,Instagram,http://www.instagram.com/kmfk_mzrk/
1649,aqmola-ush,,Instagram,https://www.instagram.com/ush_zem.ot/
2350,enbek-sko,,Instagram,https://www.instagram.com/sko_enbek/?hl=ru
3846,zhetysu-ayul,,Instagram,https://instagram.com/ush_jetisy_o?igshid=YmMyMTA2M2Y=
3850,enbekshikazah-karzhy,,Instagram,https://www.instagram.com/ekazakh_economy/?igshid=YmMyMTA2M2Y%3D
3863,hannover,,Instagram,https://www.instagram.com/mfa_kz/
3866,mdai,,Instagram,https://instagram.com/digital_ministry_kz?igshid=YmMyMTA2M2Y=
3868,kostanai-saulet,,Instagram,https://www.instagram.com/usag.kostanay/?igshid=YmMyMTA2M2Y%3D
3873,mfa-almaty,,Instagram,https://instagram.com/mfa_almaty_kz?igshid=NTc4MTIwNjQ2YQ==
1257,otdel-social-karagandy,Facebook,Instagram,https://www.instagram.com/zhumyspen_qamtu_bolimi_krg/
3876,fishery,,Instagram,https://instagram.com/fishcommitteekz?igshid=YmMyMTA2M2Y=
3879,zhetysu-archive,,Instagram,https://instagram.com/kultura.zhetisu?igshid=YmMyMTA2M2Y=
242,karaganda-digital,Instagram,Instagram,https://www.instagram.com/digital09krg/
3898,kegen-kurylys,,Instagram,https://instagram.com/qurylys_saulet?igshid=YmMyMTA2M2Y=
3903,maslihat-karaganda-balkhash,,Instagram,https://www.instagram.com/maslihat_balqash/
3921,ile-kazcik,,Instagram,https://instagram.com/kazcik_akimat?igshid=YmMyMTA2M2Y=
3923,qonaev-shengeldi,,Instagram,https://instagram.com/akimat.shengeldy?igshid=YmMyMTA2M2Y=
3924,qonaev-shengeldi,,Instagram,https://instagram.com/zhaziev_75?igshid=YmMyMTA2M2Y=
3929,turkestan-kurylys,,Instagram,qurylys.basqarmasy
1480,social-saran,,Instagram,https://www.instagram.com/zhumyspen_qamty_bolimi_saran/
3936,balkhash-akdala,,Instagram,https://www.instagram.com/akdala.akimat?r=nametag
3864,uigur-kishi-dihan,,Instagram,https://www.instagram.com/p/Ch9q1WMMWjc/?igshid=YmMyMTA2M2Y=
3938,ile-mezhdurechensk,,Instagram,https://www.instagram.com/mezhdurechensk_akimat/
3940,qonaev-karzhy,,Instagram,kap_economika_finansy
3933,zhambyl-samsy,,Instagram,https://instagram.com/samsyauyldyqokrugi?igshid=YmMyMTA2M2Y=
3941,ile-karaoi,,Instagram,https://instagram.com/karaoiakimat?igshid=YmMyMTA2M2Y=
3944,balkhash-madeniet,,Instagram,https://instagram.com/balkhash_sport_centr?igshid=YmMyMTA2M2Y=
3946,enbekshikazah-kasipkerlik,,Instagram,https://instagram.com/otdel.pred.enbekshikazakh?igshid=YmMyMTA2M2Y=
3947,din,,Instagram,https://instagram.com/din_aqparat?igshid=YmMyMTA2M2Y=
3955,kgd-zhetysu,,Instagram,https://www.instagram.com/jetisuoblmkd/
3966,aspr,,Instagram,https://instagram.com/aspiregovkz?igshid=YmMyMTA2M2Y=
3976,dep-stat-abay,,Instagram,https://www.instagram.com/statistika_abai/?igshid=YmMyMTA2M2Y%3D
3977,maslihat-beimbet-maylin,,Instagram,https://www.instagram.com/maslihat.b.mailina/
3985,balkhash-tuksh-kolik,,Instagram,https://instagram.com/zhkh_balkhash?igshid=YmMyMTA2M2Y=
3991,balkhash-miyaly,,Instagram,https://instagram.com/mialyakimat?igshid=YmMyMTA2M2Y=
4025,balkhash-birlik,,Instagram,https://instagram.com/birlikakimdigi?igshid=YmMyMTA2M2Y=
4026,balkhash-kurylys,,Instagram,https://instagram.com/balhash_kurylys?igshid=MWI4MTIyMDE=
4037,balkhash-bereke,,Instagram,https://www.instagram.com/bereke.akimdigi/channel/
3851,balkhash-koktal,,Instagram,https://www.instagram.com/koktal_akimdigi01/
4049,balkhash-akkol,,Instagram,https://www.instagram.com/aqkol_auyldyq_akimshiligi/?igshid=MWI4MTIyMDE%3D
4105,balkhash-topar,,Instagram,
4107,balkhash-akzhar,,Instagram,https://www.instagram.com/invites/contact/?i=pfx4tg5imqy9&utm_content=ow0f7th
4112,balkhash-karzhy,,Instagram,https://instagram.com/ekonomika_jane_karzhy_balhash?igshid=MWI4MTIyMDE=
4113,uigur-tiirmen,,Instagram,https://instagram.com/tiirmen?igshid=YmMyMTA2M2Y=
4119,pavlodar-deparhpo,,Instagram,https://instagram.com/uag_pvl?igshid=YmMyMTA2M2Y=
4120,balkhash-kuigan,,Instagram,https://instagram.com/kuygan.akimat?igshid=YmMyMTA2M2Y=
4116,balkhash-zhideli,,Instagram,https://www.instagram.com/jideli_akimshiligi/?igshid=MWI4MTIyMDE%3D
4127,kegen-karabulak,,Instagram,karabulak_akimat
4165,enbekshikazakh-avat,,Instagram,https://www.instagram.com/p/Cmb3ikmMGpT/?igshid=YWJhMjlhZTc=
4170,balkhash-zhumys-aleumettik-korgau,,Instagram,https://instagram.com/bakanas_aleumettik_korgau?igshid=MWI4MTIyMDE=
4171,balkhash-bakbakty,,Instagram,https://www.instagram.com/bakbakty_akimdigi/
4036,balkhash-karoi,,Instagram,https://www.instagram.com/qaroi.akimat/?igshid=MWI4MTIyMDE%3D
4179,kegen-zhumys-aleumettik-korgau,,Instagram,https://www.instagram.com/kegen_rozisp/
4199,mfa-tbilisi,,Instagram,https://www.instagram.com/embassyofkazakhstan_in_georgia/
4209,maslihat-pavlodar-pvl,,Instagram,https://instagram.com/gormaslihat2019?igshid=YWJhMjlhZTc=
4214,abay-transport,,Instagram,https://www.instagram.com/abay_joldary_baskarmasy/?igshid=YmMyMTA2M2Y%3D
4216,maslihat-taldykorgan,,Instagram,https://www.instagram.com/
4169,kegen-kegen,,Instagram,https://www.instagram.com/kegen_auyldyk_akimdigi/
3799,abay,,Instagram,https://instagram.com/abai_oblysynyn_akimdigi?igshid=YmMyMTA2M2Y=
4258,abay-veterinaria,,Instagram,https://www.instagram.com/
4268,mangystau-tourism,,Instagram,https://instagram.com/tourism_mangystau?igshid=YmMyMTA2M2Y=
4274,maslihat-aktobe,,Instagram,https://www.instagram.com/maslihataktobe/
4280,revkomsko,,Instagram,https://www.instagram.com/revkomsko/
3316,mfa-strasbourg,,Instagram,https://www.instagram.com/kazstrasbourg/
4386,pravstat,,Instagram,https://www.instagram.com/qamqor.gov.kz/
4394,uigur-kalzhat,,Instagram,https://instagram.com/kalzhat_akimat?igshid=ZDdkNTZiNTM=
4401,kgd,,Instagram,https://www.instagram.com/press_kyzmet_kgd/
4405,mfa-dushanbe,,Instagram,https://www.instagram.com/kazakhembassy_dushanbe/
4408,talgar-beskainar,,Instagram,beskainarso@list.ru
4410,abay-ekonomika,,Instagram,https://www.instagram.com/upr.econ_abai/
4428,kegen-zher,,Instagram,https://www.instagram.com/reel/CntrYweJmna/?igshid=MDJmNzVkMjY=
4429,kegen-zher,,Instagram,https://www.instagram.com/p/Cntuh5VIqCF/?igshid=MDJmNzVkMjY=
4449,kgd-abay,,Instagram,https://www.instagram.com/abai_mkd.kz/
4460,abay-inspection,,Instagram,https://instagram.com/gask_inspeksia_truda?igshid=YmMyMTA2M2Y=
4466,zhetysu-digital,,Instagram,https://www.instagram.com/digital.jetisu/
4470,zhetysu-edu,,Instagram,https://www.instagram.com/p/CqncVj0Ns4I/?igshid=MDJmNzVkMjY=
4508,zhetysu-gask,,Instagram,https://www.instagram.com/p/CqrmjhZomPx/?igshid=YmMyMTA2M2Y
4523,aqmola,,Instagram,https://instagram.com/aqmola_region?igshid=YmMyMTA2M2Y=
1312,aqmola-enbek,Instagram,Instagram,https://www.instagram.com/enbek_akmola/?hl=ru
4531,kazaid,,Instagram,https://www.instagram.com/kazaid.kz/
4552,mangystau-uvp,,Instagram,https://instagram.com/ishki_sayasat_mangystau?igshid=YmMyMTA2M2Y=
4586,departament-kkbtu-zko,,Instagram,https://www.instagram.com/bqo_sebd
4587,dkmfk-shymkent,,Instagram,https://instagram.com/mfbk_shym?igshid=NTc4MTIwNjQ2YQ==
4592,zhambyl-aydarly,,Instagram,https://instagram.com/aidarly.akimat?igshid=MTIyMzRjYmRlZg==
3795,zhetysu-oblysy,,Instagram,https://www.instagram.com/jetisu_akimdigi/
4660,almaty-edu,,Instagram,https://www.instagram.com/edu.almaty/?igshid=MmIzYWVlNDQ5Yg%3D%3D
4681,mfa-antalya,,Instagram,https://instagram.com/kaz.consul.antalya?igshid=YzcxN2Q2NzY0OA==
3701,dep-stat-shymkent,,Instagram,https://www.instagram.com/kultaev.ernazar/
4693,enbek-ulytau,,Instagram,https://instagram.com/ulytau.enbek.kz?igshid=Y2I2MzMwZWM3ZA==
746,transport,komitettransporta,Instagram,https://www.instagram.com/miir_rk/
4734,mfa-doha,,Instagram,https://www.instagram.com/kazembassyqatar/
4736,zhambyl-taran,,Instagram,https://instagram.com/taran_akimat055?igshid=OGQ5ZDc2ODk2ZA==
4752,ulytau-satpaev,,Instagram,https://instagram.com/satbaev_akimdigi?igshid=MzRlODBiNWFlZA==
289,pavlodar,Instagram,Instagram,https://www.instagram.com/pavlodar_region/
4796,vko-ekonomika,,Instagram,https://instagram.com/economics_vko?igshid=MzRlODBiNWFlZA==
4810,altai-roo,,Instagram,https://instagram.com/altay_bilim_bolimi?igshid=MzRlODBiNWFlZA==
4536,economy-shahtinsk,,Instagram,https://www.instagram.com/ekonomika_shahtinsk/
2811,social-shahtinsk,,Instagram,https://www.instagram.com/jum.qam.aleu.bagd.shaht/
4538,stroyotdel-shahtinsk,,Instagram,https://www.instagram.com/shahtinsk_qyrylys/
4539,zhil-inspekcia-shahtinsk,,Instagram,https://www.instagram.com/shahtinsk_turgin_ui_inspek/
3230,novodolinskiy-shahtinsk,,Instagram,https://www.instagram.com/novodolinskii__akimdigi
4545,dolinka-shahtinsk,,Instagram,https://www.instagram.com/dolinka_akimdigi/
4874,vko-altay-polyanskoe,,Instagram,https://www.instagram.com/akimat_polyanskoe/
4878,kostanai-denisov-denisov,,Instagram,https://instagram.com/denakimdigi?igshid=OGQ5ZDc2ODk2ZA%3D%3D&utm_source=qr
4880,enbekshikazakh-shelek,,Instagram,https://instagram.com/enb_shelek_akimat?igshid=OGQ5ZDc2ODk2ZA==
4882,enbekshikazakh-shelek,,Instagram,https://instagram.com/shelek.zhastar?igshid=OGQ5ZDc2ODk2ZA==
4883,enbekshikazakh-shelek,,Instagram,https://instagram.com/abdikhaliev_saken?igshid=OGQ5ZDc2ODk2ZA==
4889,kostanai-denisov-sverdlov,,Instagram,https://www.instagram.com/sverdlov_akimdigi/
4936,kostanai-mendykarin-borovskoy,,Instagram,borovskoe_klas
4940,kostanai-mendykarin-mihailov,,Instagram,https://www.instagram.com/mixaylov_akimdigi/
4943,kostanai-mendykarin-krasnopresnen,,Instagram,https://www.instagram.com/krasnopresnen_akimdigi/
4946,kostanai-mendykarin-lomonosov,,Instagram,https://www.instagram.com/lomonosov_akimdigi/
4949,kostanai-mendykarin-aleshin,,Instagram,https://www.instagram.com/aleshin_ao_akimdigi/
4952,kostanai-mendykarin-vveden,,Instagram,https://www.instagram.com/vveden_akimat/
4955,kostanai-mendykarin-budennyi,,Instagram,https://www.instagram.com/budennovka_2021/
5015,vko-samar,,Instagram,https://instagram.com/samar_audany?igshid=MzMyNGUyNmU2YQ==
5034,almaty-revcomkz,,Instagram,https://www.instagram.com/revcomalmaty/
1019,shymkent-zhumys-aleumettik-korgau,Instagram,Instagram,https://www.instagram.com/shymkent_aleumettik_korgau?igsh=azNsbWN1cXJvZmNu
5072,vko-altay-sredigor,,Instagram,https://www.instagram.com/reel/C16hA6pLrCH/?igsh=dHJ4MW1mZ2NleG94
5088,aqmola-burabay-katarkol,,Instagram,https://www.instagram.com/katarkol_ao?igsh=Y25oa2ZrMndrcm44
115,ksrk,Instagram,Instagram,https://instagram.com/consud_kz?igshid=YmMyMTA2M2Y=
5087,aqmola-shortandy-zholymbet,Инстаграмм,Instagram,https://www.instagram.com/zholymbet_akimdigi_shortandy?igsh=MW9oMWNoZDVmb2k1aQ==
5239,vko-samar-sarybel,,Instagram,https://www.instagram.com/sarybel_ayyldyq_okrygi?igsh=MW4xZzJscXUzZXhybA==
5135,sko-gm-birlik,,Instagram,https://www.instagram.com/birlikakimat?igsh=OTdyOTJteTF3d25l
5158,aqmola-burabay-uspenoyuryevka,,Instagram,https://www.instagram.com/uspenoyuryev_akimdigi?igsh=MXU2N2FveDYxM3h4NA
5283,vko-samar-bastaushy,,Instagram,https://www.instagram.com/bastaushi_2020?igsh=YzVkODRmOTdmMw%3D%3D&utm_source=qr
5285,vko-samar-palatcy,,Instagram,https://www.instagram.com/palatci_akimat2021?igsh=bG9xODVwM2h5ZjNm
5304,aktobe-kargala-stepnoy,,Instagram,https://www.instagram.com/stepnoy_akimdigi?igsh=a2JteXR1b2p2MDZu
5328,vko-altay-parygin,,Instagram,https://www.instagram.com/akimat_parygino?igsh=MW5tYW94a25naHNobQ==
5091,aqmola-akkol-azat,,Instagram,https://www.instagram.com/azat_aulynyn_akimdigi?igsh=bWx5dmJna3dlZ3U1
5410,aqmola-bulandy-erkol,,Instagram,https://www.instagram.com/ergolskii2022?igsh=YzZzNzNsMHhjamht
5501,zhetysu-stroi,,Instagram,https://www.instagram.com/uszhetysu/?igshid=ZDdkNTZiNTM%3D
5541,abay-boroduliha-novodvor,,Instagram,https://www.instagram.com/p/C3zrR1GoBw7/?igsh=MTJwaHg2MmhjMDFhZw==
5634,zhetysu-sarkan-almaly,,Instagram,https://www.instagram.com/almalyakimat/?igsh=MWM4Z2VubmY4dzNoeA%3D%3D
5698,aqmola-zerendy-akkol,,Instagram,https://www.instagram.com/p/C4A5obpMJhi/?igsh=cWd3MDUzbWhrMDhi
5506,aqmola-zerendy-akkol,,Instagram,https://www.instagram.com/p/C3raV4bIEOB/?igsh=aTJvbzVxeml6MHN2
5505,aqmola-zerendy-akkol,,Instagram,https://www.instagram.com/p/C3raV4bIEOB/?igsh=aTJvbzVxeml6MHN2
5504,aqmola-zerendy-akkol,,Instagram,https://www.instagram.com/p/C3raV4bIEOB/?igsh=aTJvbzVxeml6MHN2
5415,aqmola-zerendy-akkol,,Instagram,https://www.instagram.com/p/C3USU4joHIV/?igsh=Z3A3NWJvYjNtMnB6
5414,aqmola-zerendy-akkol,,Instagram,https://www.instagram.com/p/C3RDX-Loh-h/?igsh=MTd4d2pxMmp1MGE5Yg==
5704,vko-altay-sredigor,,Instagram,https://www.instagram.com/p/C4H3fgErb_P/?igsh=NnpmNWU2OWNjZHNs
5713,zhetysu-panfilov-sarybel,,Instagram,https://www.instagram.com/sarybelokrugi?igsh=MXJ1Nm1rM29rMHp4eQ%3D%3D&utm_source=qr
5747,vko-ulan-oskemen,,Instagram,https://www.instagram.com/p/C372UkxKioz/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
10,economy,Twitter,Twitter,https://twitter.com/minec_kz
37,mfa,Twitter,Twitter,https://twitter.com/mfa_kz
27,mod,Twitter,Twitter,https://twitter.com/Modgovkz
578,prokuror,twitter,Twitter,https://twitter.com/genprokRK
30,tsm,Twitter,Twitter,https://twitter.com/@mcsgovrk
862,intinf,twitter,Twitter,https://twitter.com/mfa_kz
892,kostanai-rudnyi-kalasy-akimat,Twitter,Twitter,https://twitter.com/ap_akima_rdn
277,kostanai-karabalyk-audany-akimat,TWITTER,Twitter,https://twitter.com/akimdigi
1214,kostanai-lisakovsk-kalasy-akimat,Twitter,Twitter,https://twitter.com/AkimatLsk
1154,almobl-karasay,Karasay region,Twitter,https://twitter.com/AkimatK
2137,aktobe-kargala,,Twitter,https://twitter.com/Kargalyakimdigi
798,mfa-dushanbe,twitter,Twitter,https://twitter.com/KZ_EMB_Dushanbe
158,bko-til-damytu,,Twitter,https://twitter.com/TilderBKO
1564,aktobe-til,,Twitter,https://twitter.com/AktobeTilder
2646,emer-turkistan,,Twitter,https://twitter.com/rmH8Y9UXJfDSAWa?s=08
788,almobl-til,Twitter,Twitter,https://twitter.com/home?lang=ru
1150,almobl-saulet,Twitter,Twitter,https://mobile.twitter.com/arhitektura17
1242,zhetysu-zhastar-sayasat,Twitter,Twitter,https://twitter.com/zhetusuzhastar
971,kyzylorda-cultura-arhiv,Twitter,Twitter,https://twitter.com/JvraLKU9RXgaQ5S?s=09
596,mfa-brussels,Twitter,Twitter,https://twitter.com/KazBrussels
736,mfa-islamabad,Официальная страница в Twitter,Twitter,https://twitter.com/KazEmbassyPK
727,mfa-singapore,Twitter,Twitter,https://twitter.com/EmbKZinSG
732,mfa-thailand,Twitter,Twitter,https://twitter.com/KZEmbassyTH
938,mfa-ottawa,twitter,Twitter,https://twitter.com/kzembassyca?lang=en
1308,mfa-washington,Twitter,Twitter,https://twitter.com/KazakhEmbassy
612,mfa-sofia,Twitter,Twitter,https://twitter.com/KazEmbSofia
794,mfa-zagreb,twitter,Twitter,https://twitter.com/kazembassy_hr
633,mfa-mexico,Twitter,Twitter,https://twitter.com/EmbajadaKazMex?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor
609,mfa-prague,Twitter,Twitter,https://twitter.com/KazakhCz
660,mfa-budapest,Twitter,Twitter,https://twitter.com/KazEmbassyBud
956,mfa-london,Twitter,Twitter,https://twitter.com/KazakhEmbassyUK
1706,mfa-riga,,Twitter,https://twitter.com/kazembriga
998,mfa-madrid,Twitter account,Twitter,https://twitter.com/kazembspain
689,mfa-addis-ababa,twitter,Twitter,https://twitter.com/EmbassyoftheRe1
674,mfa-vilnius,Twitter,Twitter,https://twitter.com/KazEmbLt
634,mfa-berlin,Twitter,Twitter,https://twitter.com/kas_botschaft
620,mfa-helsinki,Twitter,Twitter,https://twitter.com/KZEmbassyFI?lang=ru
927,mfa-bern,Twitter,Twitter,https://twitter.com/qzembassych
990,mfa-athens,Twitter,Twitter,https://twitter.com/kazembassygr
1646,mfa-kazakhstanun,,Twitter,https://twitter.com/KazakhstanUN
639,mfa-frankfurt,Twitter,Twitter,https://twitter.com/KazGenKonsulDe
1303,mfa-hague,Twitter,Twitter,https://twitter.com/KZembassyNL
1027,mfa-tallin,Twitter,Twitter,https://twitter.com/kazembassyEst
994,mfa-belgrad,Twitter,Twitter,https://twitter.com/InQazaqstan
591,mfa-vienna,Twitter,Twitter,https://mobile.twitter.com/vienna_kz
653,mfa-roma,Twitter,Twitter,https://twitter.com/KZEmbassyIT
756,mfa-stockholm,Twitter,Twitter,https://twitter.com/KZ_Embassy_SE
962,mfa-oslo,Twitter,Twitter,https://twitter.com/Kz_in_No
718,mfa-bratislava,Embassy of Kazakhstan  in the Slovak Republic,Twitter,https://twitter.com/KZEmbassySlovak
1175,mfa-warsaw,Embassy of the Republic of Kazakhstan in the Republic of Poland,Twitter,https://twitter.com/home
615,mfa-paris,Twitter,Twitter,https://twitter.com/KZEmbassyFR
375,pravstat,Комитет по правовой статистике и специальным учетам Генеральной Прокуратуры Республики Казахстан,Twitter,https://twitter.com/genprokRK
1065,mfa-amman,Twitter,Twitter,https://twitter.com/amman_kz
1068,mfa-istanbul,Твиттер,Twitter,@KZConsulateIst
952,mfa-ankara,KzEmbassyTr,Twitter,https://twitter.com/KZEmbassyTR
1177,mfa-delhi,Embassy of Kazakhstan in India,Twitter,https://twitter.com/KazEmbassyIndia
770,mfa-minsk,Twitter,Twitter,https://twitter.com/mfa_kaz_in_by
760,mfa-abudhabi,Twitter,Twitter,https://twitter.com/KAZEMBASSYINUAE
2391,mfa-dubai,,Twitter,https://twitter.com/kazconsulate?s=09
742,mfa-jakarta,Twitter,Twitter,https://twitter.com/EmbKaz
778,mfa-tokyo,Embassy of Kazakhstan in Japan,Twitter,https://twitter.com/kazakhstantokyo
709,mfa-bishkek,twitter,Twitter,https://twitter.com/Kazembassykg
1346,mfa-newyork,Twitter,Twitter,https://twitter.com/Con_Gen_Kz_NYC
1015,mfa-san-francisko,Twitter,Twitter,https://twitter.com/kazconsulate_sf
102,mfa-kiev,Twitter,Twitter,https://twitter.com/kazembukraine
2538,kgd-aktobe,,Twitter,https://twitter.com/DGD_AKT
2751,kgd-kostanay,,Twitter,https://twitter.com/dgd_kostanay
2270,kgd-astana,,Twitter,https://twitter.com/dgd_nur_sultan
1665,kgd-vko,,Twitter,https://twitter.com/mkdshko_dgdvko
98,bko,Twitter.com,Twitter,https://mobile.twitter.com/westkzpress
1494,kaenk,,Twitter,https://twitter.com/kaenkminenergo
2955,prokuratura-kyzylorda,,Twitter,https://twitter.com/Gabit83318901?s=08
2964,prokuratura-atyrau,,Twitter,https://twitter.com/genprokRK
2967,prokuratura-zko,,Twitter,https://twitter.com/genprokRK
2951,prokuratura-vko,,Twitter,https://twitter.com/genprokRK
3016,prokuratura-turkestan,,Twitter,https://twitter.com/genprokRK
3039,prokuratura-aktobe,,Twitter,https://twitter.com/genprokRK
3137,mfa-kuala-lumpur,,Twitter,https://twitter.com/kzembassykl/
3142,anticorruption-sko,,Twitter,https://twitter.com/ANTICORSKO
3144,mfa-brazil,,Twitter,https://twitter.com/do_embaixada
3218,mfa-bucharest,,Twitter,https://twitter.com/KazakhRomania
3050,kgd-atyrau,,Twitter,https://twitter.com/DGD_Atyrau
17,knb,Twitter,Twitter,https://twitter.com/knbgovkz
3430,kgd-pavlodar,,Twitter,https://twitter.com/DGD_Pavlodar/header_photo
3457,kgd-turkistan,,Twitter,https://twitter.com/mkd_trk
3467,sport,,Twitter,https://twitter.com/committee_sport?t=geWnoo-91Pj9cYxvMD1J_g&s=09
1687,emer-mangystau,,Twitter,https://twitter.com/IimTj
3488,mfa-hongkong,,Twitter,https://twitter.com/kazinhongkong
3700,dep-stat-zhambyl,,Twitter,https://twitter.com/zhambylstat
3956,kgd-zhetysu,,Twitter,https://twitter.com/jetisuoblmkd
4200,mfa-tbilisi,,Twitter,https://twitter.com/kazembgeorgia
4296,mfa-strasbourg,,Twitter,https://twitter.com/KazStrasbourg
4403,kgd,,Twitter,htttps://twitter.com/KGD_MF_RK
4413,kgd-karaganda,,Twitter,https://twitter.com/2017DGD?t=p6CyyCMabjOIRbnJnXVFfQ&s=09
4452,kgd-abay,,Twitter,https://twitter.com/dgdabai
4475,zhetysu-digital,,Twitter,https://twitter.com/cifrovyh32919
4532,kazaid,,Twitter,https://twitter.com/KAZ__AID
4712,qazalem,,Twitter,https://twitter.com/otandastar
4745,mfa-baku,,Twitter,https://twitter.com/qazaqembbaku
4869,mfa-ulaanbaatar,,Twitter,https://twitter.com/KZEmbassyMN
114,ksrk,Twitter,Twitter,https://twitter.com/constcouncil_rk
46,enbek,Youtube,Youtube,https://www.youtube.com/channel/UCR4RVBVn-HMQPkjJiN35UbA?view_as=subscriber
877,mps,Youtube,Youtube,
177,mfa,YouTube,Youtube,https://www.youtube.com/user/foreignministry
1848,mod,,Youtube,https://www.youtube.com/channel/UCIqE2ATvCydT31GBPvSEtig
580,prokuror,youtube,Youtube,https://www.youtube.com/user/GenProkRK
459,tsm,Youtube,Youtube,https://www.youtube.com/channel/UCJzCcLuWtpA3cUPfjhu5lHA
865,intinf,Youtube,Youtube,https://www.youtube.com/user/foreignministry
2805,mti,,Youtube,https://www.youtube.com/channel/UCHUH-BJuBXRN_0Rj3LJHvEw/featured
451,anticorruption,Youtube,Youtube,https://www.youtube.com/channel/UC-ejISiuqKwZ3q3EM-qClqA?view_as=subscriber
986,shekaraknb,YouTube - chanel,Youtube,https://www.youtube.com/channel/UCjWvSJmXfXiznk_GHfnwh-A?view_as=subscriber
141,kyzylorda-zhalagash,youtube,Youtube,https://www.youtube.com/channel/UCA6qYFAX-Mx8Pa7QuFW54fQ?view_as=subscriber
766,abay-kurchatov,Ютуб,Youtube,https://www.youtube.com/channel/UC9jdvvDYPJICuIm3esfxM7A?view_as=subscriber
1274,kostanai-amangeldi-audany-akimat,Akimat of Amangeldy district,Youtube,https://www.youtube.com/channel/UCmuGjDETy8QqYVL5bW24JrA
185,kostanai-kostanai-audany-akimat,YOUTUBE,Youtube,https://www.youtube.com/channel/UCgYOndB221ibiOXv4SWMsAw
1209,kostanai-mendykarin-audany-akimat,Youtube channel of the mayors office of Mendykarinsk,Youtube,https://www.youtube.com/channel/UCtaVjxwbuZOqZkws6RZpXvQ/featured
1155,almobl-karasay,Karasay region,Youtube,https://www.youtube.com/channel/UCVhi3Hl7HOAbmPv2HRhYHhQ
858,kyzylorda-kzo,Акимат города Кызылорда,Youtube,https://www.youtube.com/channel/UCjVFuebtu2kEHRJxjXOObxA/videos
457,bko-din,КГУ ЦИПР ЗКО,Youtube,https://www.youtube.com/channel/UCNOW2s4Zmnt97GJk15aZfTw/featured
1583,aktobe-til,,Youtube,https://www.youtube.com/channel/UCrNPEjhzAbgeeFPUvn8sksQ
2645,emer-turkistan,,Youtube,https://www.youtube.com/channel/UC5dGoTHYkhtAtjBqsekK6lg
247,kyzylorda-kazaly,Youtube,Youtube,https://www.youtube.com/channel/UCEkYZxEu0FB5-qDgbR9ZGLg
791,almobl-til,Youtube,Youtube,https://www.youtube.com/channel/UC47ltQfQqceVMzejWMy95Nw/videos
1266,almobl-tourism,youtube,Youtube,https://www.youtube.com/channel/UC_j7yFlotN_llqAGU2GzClw
2625,almobl-sayasat,,Youtube,https://www.youtube.com/channel/UClrmehJAyVtvvpTybnsK4bw
1395,almobl-sport,youtube,Youtube,https://www.youtube.com/channel/UCg9jXeIZsluNy0oDLuZUoeQ/
1185,almobl-din,Youtube,Youtube,https://www.youtube.com/@dinisteri/videos
626,mangystau-edu,Маңғыстау - education білім,Youtube,https://www.youtube.com/channel/UCjQCA-tjNH0SIGoukDn7uCg
1270,aqmola-shortandy,Youtube,Youtube,https://www.youtube.com/channel/UC5rYEhOyHOZ8-BGztHUHt7A?view_as=subscriber
1469,zhambyl-bilim,,Youtube,https://www.youtube.com/channel/UC0IhGn0RiYmmwLRKoIhsAMw
402,karaganda-shet,Youtube channel apparatus of the mayor of Shet district,Youtube,https://www.youtube.com/channel/UCRBlx_hEGvGbjzwA653hGKw
1076,kyzylorda-cultura-arhiv,Youtube,Youtube,https://www.youtube.com/channel/UC1KIO4fRjleYkhv-BQKdKeA
1180,kyzylorda-bilim,Youtube,Youtube,https://www.youtube.com/channel/UCST4fq5nSIwA9u4siR4ALFQ
1610,zhambyl-cultura-arhiv,,Youtube,https://www.youtube.com/channel/UCyGCwfEKO3TNYEYLh3eDWlA
795,mfa-zagreb,youtube,Youtube,https://www.youtube.com/channel/UCgidI2F40j23v7-fc1Dhd3w
608,mfa-prague,youtube,Youtube,https://www.youtube.com/channel/UCDjWhvwJVLZh6wnjUmnUcaw?view_as=subscriber
698,mfa-addis-ababa,youtube,Youtube,https://www.youtube.com/watch?v=QB6TI7hItrk&feature=emb_title
621,mfa-helsinki,youtube,Youtube,https://www.youtube.com/user/KZEmbassyFI
638,mfa-frankfurt,youtube,Youtube,https://www.youtube.com/channel/UC-MXKHzbRqq6yT52KI0OgiQ
656,mfa-roma,youtube,Youtube,https://www.youtube.com/channel/UCu7DPygVolKVrJecvG_sHhQ
617,mfa-paris,youtube,Youtube,https://www.youtube.com/channel/UCsD3sgbmxbIxVK4A_oXBsGQ
376,pravstat,Комитет по правовой статистике и специальным учетам Генеральной Прокуратуры Республики Казахстан,Youtube,https://www.youtube.com/user/GenProkRK
761,mfa-abudhabi,Youtube,Youtube,https://www.youtube.com/channel/UCjZCsfpak57rWcBD1Q4hLNA/videos
780,mfa-tokyo,Embassy of Kazakhstan in Japan,Youtube,https://www.youtube.com/channel/UC4phUvyM9O6gaDikoADp7Ig
753,kyzylorda,YouTube,Youtube,https://www.youtube.com/channel/UCEmbaTd9uEMXsZ-CT6Ug1Xw
2539,kgd-aktobe,,Youtube,https://www.youtube.com/channel/UCtKN2Yn6GTeaKnwoFT2n53Q
